mep_id,mep_name,group,Timothy Kirkhope Am 55,Timothy Kirkhope Am 53PC = Bloc 1,Timothy Kirkhope Am 53PC Art 2,Timothy Kirkhope Am 53PC Art 3.3,Timothy Kirkhope Am 53PC Art 3.9,Timothy Kirkhope Am 59,Timothy Kirkhope Am 53PC Art 6 §1,Timothy Kirkhope Am 53PC Art 6 §9/1,Timothy Kirkhope Am 53PC Art 6 §9/2,Timothy Kirkhope Am 53PC Art 8 §1/1,Timothy Kirkhope Am 53PC Art 8 §1/2,Timothy Kirkhope Am 54,Timothy Kirkhope Am 53PC Art 9 §1,Timothy Kirkhope Am 53PC Art 12,Timothy Kirkhope Am 61,Timothy Kirkhope Am 53PC Art 19 §3,Timothy Kirkhope Am 53PC Recital 10,Timothy Kirkhope Am 53PC Recital 32,Timothy Kirkhope Proposition modifiée,Timothy Kirkhope Résolution législative,Constance Le Grip Am 3,Constance Le Grip Résolution législative,Indrek Tarand Am 16,Indrek Tarand § 26,Indrek Tarand Am 3,Indrek Tarand Am 1,Indrek Tarand Am 28,Indrek Tarand § 37,Indrek Tarand § 38,Indrek Tarand Am 2,Indrek Tarand Am 22,Indrek Tarand Am 4,Indrek Tarand Am 5,Indrek Tarand Am 24,Indrek Tarand Résolution,Am 9,Am 19,Am 20,§ 5,Am 21,Am 22=37,Am 23,Am 10,Am 24,Am 25,Am 26,Am 27,Am 28,Am 29,Am 30,Am 31,Am 15,Am 47,Am 17,Am 34,Résolution,§ 1,§ 2,§ 7/2,§ 26/2,Tamás Meszerics § 2,Tamás Meszerics § 3/1,Tamás Meszerics § 3/2,Tamás Meszerics § 4,Tamás Meszerics § 8,Tamás Meszerics § 34/1,Tamás Meszerics § 34/2,Tamás Meszerics § 49/1,Tamás Meszerics § 49/2,Tamás Meszerics § 71,Tamás Meszerics Considérant H,Tamás Meszerics Résolution,Nirj Deva § 32/1,Nirj Deva § 32/2,Nirj Deva Résolution
53ba8378b819f24b330001cc,Wiśniewska,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Abstain,Abstain,For,For,For,For,Abstain,Against,Abstain,Abstain,Abstain,For,For,Against,Against,For,Against,Against,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Abstain,For,Against,Against,Abstain,For,For,For,For,,,,,,,,,,,,,,,
53b2dd62b819f205b00000c1,Marinho e Pinto,ALDE,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,For,For,For,Against,Against,For,For,For,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,For,Against,For,Against,Against,Against,Against,Against,Against,For,Against,Against,For,For,For,For,For,For,For,Against,For,For,For,For,Against,For,For,For,For,For,For,For
51ec5bb9b819f257520001ff,Fotyga,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Abstain,Abstain,For,For,For,For,Abstain,Against,Abstain,Abstain,Abstain,For,For,Against,Against,For,Against,,For,Against,Abstain,Against,Against,Against,Against,Against,Against,Against,Against,Abstain,For,Against,Against,Against,For,For,For,For,Abstain,Against,Against,For,Abstain,Abstain,Against,For,Against,Abstain,For,Abstain,For,Against,For
4f1ac7aeb819f25efd0000a0,Dorfmann,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Abstain,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
4f1ac765b819f25efd000085,Dăncilă,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Abstain,Against,For,Abstain,For,Against,For,Against,Against,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
53ba822bb819f24b330001a3,Ujazdowski,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Abstain,For,For,For,For,For,Abstain,Against,Abstain,Abstain,Abstain,For,For,Against,For,For,For,Against,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Abstain,For,Against,Against,Abstain,For,For,For,For,Abstain,Against,,Against,Against,Abstain,Against,For,Against,Abstain,For,Abstain,For,Against,
53b2de71b819f205b00000ef,Papadakis Demetris,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,For,For,Abstain,For,For,For,Against,For,For,For,Abstain,Abstain,Abstain,Against,Against,Against,Against,Against,For,Abstain,,,,,,,,,,,,,,,,,,,
4f1ac98db819f25efd000141,Kelly,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
53b2df5ab819f205b0000113,Ruas,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,For,Against,Against,Against,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f1adccbb819f207b300013b,Zemke,S&D,Against,For,For,For,For,For,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
53b2d915b819f205b000004e,Dodds Anneliese,S&D,Against,,,,For,Against,For,For,For,For,For,Against,For,,Against,For,For,For,For,For,Against,For,For,For,For,,For,For,For,,For,Against,For,For,Against,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,,,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
4f1ac73cb819f25efd000075,Corazza Bildt,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,For,Against,For,Against,For,Against,Against,Against,For,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,For,For,For,Against,Against,Against,Against,For,Against,Against,,,,,,,,
54753a01d1d1c5735e000000,Novakov,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Abstain,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,For
4f1ac669b819f25efd00003b,Bizzotto,ENF,Against,For,For,For,Abstain,Against,Abstain,Abstain,Abstain,Abstain,For,Against,For,Against,Against,Against,For,Against,Abstain,For,Against,For,For,Against,For,For,For,For,For,Abstain,For,Against,For,For,Against,For,Against,Against,Against,Against,For,Against,For,For,For,Abstain,For,Abstain,Against,Against,Against,For,Against,Against,For,Against,Against,Against,Against,For,For,Against,Against,For,For,For,Against,For,Against,Against,For,Abstain,For,For,Abstain
53b2daf4b819f205b0000080,Heubuch,Verts/ALE,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,For,For,Abstain,For,Against,Against,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,Abstain
53b2dbb5b819f205b0000095,Kallas,ALDE,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,For,For,For,For,For,Against,For,For,For,Against,Against,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,For,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,For,For,For
53b2dad7b819f205b000007c,Hayes,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53b2dc24b819f205b00000a1,Köster,S&D,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,For,Against,For,Against,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
4f1ac853b819f25efd0000df,Goerens,ALDE,,For,For,For,For,Against,For,For,For,For,For,Abstain,For,For,Against,For,For,For,For,For,Against,For,For,For,Against,Against,For,Against,For,Against,Abstain,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,Against,For,For,Against,Abstain,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,For,For,For,For,For,Against,For,For,For,For,Against,Against,For,For,For,For,For,For
4f1adcbdb819f207b3000134,Zala,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,Against,,,,,,,,,,,,,,,
4f1adcd6b819f207b300013f,Zver,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,For,For,For,Against,Against,For,For,For,For,For,For,Against,For
53b2dd1bb819f205b00000b8,Łybacka,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Abstain,Against,For,For,For,Against,For,Against,For,Against,For,Against,Against,Against,For,Against,For,Against,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f1adb31b819f207b30000af,Scholz,GUE/NGL,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,Abstain,Against,Against,For,For,For,Against,Against,Against,Abstain,For,Against,For,For,Abstain,Against,For,For,For,For,For,For,For,For,Against,Against,Against,For,Abstain,Abstain,Abstain,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,Against
53b2df1bb819f205b0000109,Reimon,Verts/ALE,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,For,For,Against,For,For,For,Against,For,Against,Against,Against,For,Against,Against,Against,Against,For,Against,For,For,For,Abstain,For,Against,Against,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,Abstain
53b2e083b819f205b0000140,Telička,ALDE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,Against,Against,For,For,For,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,For,For,For,For,For,For,Against,For,Against,Against,Against,Against,For,For,For,Against,For,For,For
4f1ada2eb819f207b3000059,Paksas,EFDD,Against,For,For,For,For,,For,For,For,For,For,Against,For,For,Against,For,For,For,,For,Against,For,Abstain,For,Against,For,For,For,,Against,Against,Against,Against,Abstain,For,For,Against,For,Against,Against,Against,Against,For,For,Against,Against,Against,Against,Against,Against,Against,For,Against,For,Against,Against,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
4f1ac96db819f25efd000136,Kamall,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,Against,,Against,Against,Against,Against,Against,Against,Against,Against,Abstain,For,Against,Against,For,For,For,For,For,Against,Abstain,Against,Against,Against,For,Against,Against,Against,Against,For,Against,For,Against,For
53b2dde7b819f205b00000d5,Monot,ENF,For,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,Abstain,Against,Against,For,For,Abstain,For,For,For,Against,For,For,For,Abstain,For,For,Against,For,Abstain,For,Against,For,Abstain,Abstain,For,For,Abstain,Abstain,Abstain,Against,Against,Against,Against,For,Against,For,Against,Against,Against,Against,Against,Abstain,Abstain,Against,Against,For,For,For,Against,For,Against,Against,For,Against,Abstain,Abstain,Against
53b2e04fb819f205b0000139,Sylikiotis,GUE/NGL,For,Against,Against,Against,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,Abstain,For,Against,For,Abstain,Against,Against,For,For,Abstain,Against,Against,Against,For,For,Against,For,For,For,Abstain,For,For,For,For,For,For,For,For,Against,Against,Against,For,Abstain,,,,,,,,,,,,,,,,,,,
53b2d8ddb819f205b0000049,Delvaux,S&D,Against,For,For,For,For,Against,For,For,For,Abstain,Abstain,Abstain,Abstain,Abstain,Against,For,For,For,For,For,Against,For,Against,For,For,Against,For,Abstain,For,Against,For,Abstain,For,Against,For,Against,For,For,Abstain,For,For,For,Against,For,Against,For,For,Abstain,Abstain,Abstain,Against,Against,Against,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
53b2d7d3b819f205b000002a,Brannen,S&D,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,,For,For,For,,For,Against,Abstain,For,Against,Against,Against,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For
4f1ac723b819f25efd00006c,Chountis,GUE/NGL,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,Against,For,Against,For,For,Against,Against,For,For,For,Against,Against,Against,For,For,Against,For,For,For,For,For,For,For,For,For,For,For,For,Against,Against,Against,For,Abstain,,,,,,,,,,,,,,,,,,,
54b473efd1d1c53703000000,Dalton,ECR,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,For,For,For,For,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,For,Against,Against,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Abstain,For,Against,Against,For,For,For,For,For,Against,Abstain,Against,Against,Against,For,Against,Against,Against,Against,For,Against,For,Against,For
4f73b318b819f2505c000000,Collin-Langen,PPE,Against,For,For,For,For,Against,For,For,For,For,,Against,For,For,Against,For,For,For,For,,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,,,,,,
4f1ac673b819f25efd00003f,Böge,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Against,For,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55a456e8d1d1c57ab9000000,Graswander-Hainz,S&D,Abstain,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,Against,For,For,Against,Against,Against,,Against,Against,For,Against,For,Against,Against,For,For,For,Abstain,For,Against,Against,Against,For,Against,Against,Against,For,Against,For,Against,Against,For,Abstain,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,,,,,,,,,,,,,,,,,,,
4f1adcd0b819f207b300013d,Zimmer,GUE/NGL,For,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,Against,Against,For,Against,Against,Against,Against,Against,For,Against,Against,For,For,Against,For,Abstain,Against,Against,For,For,For,Against,Against,Against,For,For,Against,For,For,For,Against,For,For,For,For,For,For,For,For,Against,Against,Against,For,Abstain,,,,,,,,,,,,,,,,,,,
4f1ac6efb819f25efd000057,Cadec,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,Against,For,Against,Against,Against,Against,Against,For,For,For,Against,Abstain,Against,For,For,For,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,For,For,For,For,For,For,For,For,,,,
4f1ac9b9b819f25efd00014f,Köstinger,PPE,Against,For,For,For,For,Against,For,For,For,For,For,Against,For,For,Against,For,For,For,For,For,Against,For,Against,For,Against,Against,Against,For,For,Against,Against,Against,Against,Against,For,Against,For,Against,For,Against,For,For,Abstain,For,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,Against,For,For,For,For,For,For,For,Against,For,For,Against,Against,For,For,For,For,For,For,Against,
